399.978090	347.556662	178.940744	0.055675	3.095891	21.226652
399.977696	347.566088	179.919345	0.058244	3.262992	21.385040
399.976998	347.544564	180.787953	0.060908	3.438599	21.546622
399.976053	347.495172	181.553201	0.063673	3.623120	21.711222
399.974897	347.420165	182.221616	0.066541	3.816983	21.878674
399.973547	347.321090	182.799509	0.069517	4.020633	22.048819
399.972011	347.198894	183.292901	0.072605	4.234539	22.221507
399.970288	347.054000	183.707456	0.075810	4.459187	22.396596
399.968372	346.886384	184.048454	0.079136	4.695084	22.573950
399.966251	346.695628	184.320765	0.082589	4.942761	22.753443
399.963911	346.480959	184.528847	0.086173	5.202767	22.934951
399.961935	346.241290	184.676754	0.073733	5.475673	23.118359
399.960102	345.975246	184.768147	0.077196	5.762063	23.303554
399.957801	345.681171	184.806316	0.080797	6.062561	23.490429
399.955639	345.357160	184.794203	0.069366	6.377800	23.678882
399.953460	345.001068	184.734437	0.072885	6.708428	23.868810
399.950707	344.610509	184.629352	0.076551	7.055129	24.060117
399.947416	344.182875	184.481027	0.080370	7.418597	24.252706
399.943600	343.715341	184.291312	0.084349	7.799546	24.446482
399.939258	343.204869	184.061855	0.088494	8.198705	24.641353
399.934374	342.648223	183.794133	0.092814	8.616821	24.837227
399.928924	342.041975	183.489477	0.097314	9.054652	25.034011
399.923585	341.382513	183.149098	0.083707	9.512967	25.231614
399.918181	340.666069	182.774109	0.088140	9.992536	25.429945
399.911983	339.888711	182.365544	0.092766	10.494149	25.628914
399.904977	339.046383	181.924381	0.097595	11.018592	25.828430
399.897135	338.134918	181.451554	0.102635	11.566647	26.028402
399.888418	337.150069	180.947974	0.107896	12.139087	26.228739
399.878781	336.087533	180.414536	0.113385	12.736676	26.429350
399.868172	334.942982	179.852133	0.119114	13.360158	26.630144
399.856533	333.712102	179.261661	0.125093	14.010254	26.831032
399.843802	332.390624	178.644033	0.131331	14.687653	27.031923
399.829913	330.974363	178.000175	0.137841	15.393007	27.232726
399.815331	329.459264	177.331035	0.131022	16.126922	27.433354
399.800942	327.841438	176.637584	0.113096	16.889945	27.633716
399.786067	326.117205	175.920815	0.119529	17.682560	27.833725
399.769711	324.283121	175.181739	0.126257	18.505198	28.033296
399.752322	322.336037	174.421388	0.120786	19.358199	28.232342
399.733827	320.273131	173.640811	0.127829	20.241807	28.430779
399.713689	318.091936	172.841065	0.135196	21.156179	28.628526
399.691857	315.790381	172.023215	0.142900	22.101358	28.825501
399.668274	313.366818	171.188328	0.150954	23.077271	29.021624
399.642886	310.820047	170.337469	0.159372	24.083719	29.216820
399.616264	308.149339	169.471690	0.152387	25.120367	29.411012
399.588341	305.354458	168.592036	0.161184	26.186732	29.604126
399.558456	302.435658	167.699526	0.170378	27.282194	29.796091
399.526557	299.393707	166.795160	0.179983	28.405969	29.986839
399.492593	296.229885	165.879908	0.190014	29.557115	30.176300
399.456514	292.945987	164.954711	0.200486	30.734521	30.364410
399.418270	289.544316	164.020473	0.211414	31.936907	30.551106
399.377814	286.027677	163.078064	0.222813	33.162824	30.736326
399.335099	282.399363	162.128312	0.234699	34.410653	30.920010
399.290080	278.663141	161.172006	0.247086	35.678603	31.102100
399.242712	274.823234	160.209894	0.259992	36.964720	31.282542
399.192954	270.884300	159.242682	0.273431	38.266888	31.461279
399.140764	266.851405	158.271033	0.287419	39.582836	31.638260
399.086102	262.730000	157.295571	0.301972	40.910149	31.813433
399.031241	258.525890	156.316880	0.260279	42.246277	31.986748
398.976085	254.245217	155.335506	0.274599	43.588522	32.158156
398.918450	249.894385	154.351955	0.289495	44.934124	32.327611
398.859451	245.480068	153.366699	0.276341	46.280203	32.495067
398.799071	241.009163	152.380178	0.291724	47.623793	32.660477
398.736177	236.488736	151.392797	0.307710	48.961889	32.823800
398.673102	231.926001	150.404935	0.266297	50.291433	32.984991
398.609769	227.328289	149.416943	0.282090	51.609326	33.144008
398.543957	222.702966	148.429145	0.298492	52.912507	33.300810
398.475647	218.057436	147.441843	0.315514	54.197911	33.455358
398.404818	213.399082	146.455317	0.333170	55.462515	33.607611
398.331449	208.735231	145.469829	0.351471	56.703352	33.757532
398.255521	204.073116	144.485623	0.370428	57.917533	33.905081
398.177014	199.419836	143.502926	0.390055	59.102266	34.050222
398.095909	194.782322	142.521952	0.410361	60.254873	34.192917
398.012188	190.167303	141.542903	0.431359	61.372805	34.333132
397.925832	185.581276	140.565967	0.453060	62.453660	34.470831
397.836824	181.030474	139.591324	0.475474	63.495194	34.605979
397.745145	176.520846	138.619143	0.498612	64.495331	34.738543
397.650778	172.058026	137.649585	0.522486	65.452177	34.868491
397.553705	167.647322	136.682804	0.547105	66.364024	34.995790
397.453909	163.293695	135.718947	0.572481	67.229360	35.120409
397.351373	159.001747	134.758156	0.598625	68.046868	35.242319
397.246079	154.775712	133.800564	0.625546	68.815430	35.361490
397.138008	150.619451	132.846303	0.653256	69.534131	35.477894
397.027142	146.536447	131.895498	0.681765	70.202252	35.591503
396.913462	142.529807	130.948269	0.711084	70.819268	35.702293
396.796949	138.602266	130.004735	0.741224	71.384848	35.810236
396.677582	134.756191	129.065008	0.772197	71.898842	35.915311
396.555340	130.993590	128.129197	0.804014	72.361281	36.017494
396.430199	127.316124	127.197408	0.836686	72.772363	36.116763
396.302137	123.725117	126.269745	0.870225	73.132445	36.213099
396.174536	120.221574	125.346307	0.819148	73.442038	36.306482
396.047398	116.806204	124.427192	0.852346	73.701775	36.396893
395.920759	113.479405	123.512491	0.802644	73.912449	36.484318
395.794622	110.241326	122.602297	0.835493	74.074944	36.568738
395.665758	107.091842	121.696695	0.869172	74.190275	36.650144
395.534140	104.030601	120.795768	0.903692	74.259545	36.728521
395.399742	101.057038	119.899599	0.939066	74.283936	36.803860
395.262534	98.170386	119.008265	0.975305	74.264710	36.876150
395.122486	95.369702	118.121841	1.012423	74.203189	36.945383
394.979563	92.653879	117.240401	1.050434	74.100751	37.011553
394.833732	90.021667	116.364014	1.089351	73.958817	37.074655
394.684954	87.471687	115.492747	1.129190	73.778845	37.134683
394.533189	85.002451	114.626663	1.169965	73.562318	37.191635
394.378397	82.612373	113.765824	1.211691	73.310738	37.245511
394.220533	80.299785	112.910288	1.254386	73.025618	37.296310
394.059550	78.062951	112.060110	1.298066	72.708475	37.344033
393.895400	75.900080	111.215344	1.342747	72.360825	37.388684
393.733246	73.809338	110.376040	1.256905	71.984174	37.430266
